CustomerID,Recency,Frequency,Monetary,Monetary_log,Frequency_log,Cluster
15266.0,338,1,119.3,4.789988622980633,0.6931471805599453,1
15267.0,22,5,914.56,6.819535899924448,1.791759469228055,0
15269.0,24,1,118.80000000000001,4.785823685681349,0.6931471805599453,2
15270.0,16,7,2089.49,7.645153767240572,2.0794415416798357,0
15271.0,7,15,2507.07,7.8272688120491205,2.772588722239781,3
15272.0,57,2,721.94,6.58332623116324,1.0986122886681098,2
15274.0,4,2,716.57,6.5758705038506235,1.0986122886681098,0
15275.0,38,1,615.14,6.4234742104382585,0.6931471805599453,2
15276.0,66,1,135.31,4.914931703582751,0.6931471805599453,2
15277.0,47,1,255.89999999999998,5.548686904115838,0.6931471805599453,2
15279.0,355,1,290.51,5.675074310519458,0.6931471805599453,1
15280.0,172,1,113.12,4.737250526345299,0.6931471805599453,1
15281.0,59,9,2332.15,7.754974564853873,2.302585092994046,3
15286.0,50,1,240.55,5.4870764910004155,0.6931471805599453,2
15287.0,22,2,486.69,6.189679958097341,1.0986122886681098,2
15288.0,43,5,2306.52,7.743928633728395,1.791759469228055,0
15289.0,29,3,939.78,6.846709318414996,1.3862943611198906,0
15290.0,5,18,7943.22,8.98019989919854,2.9444389791664403,3
15291.0,26,14,4220.94,8.348050017033007,2.70805020110221,3
15292.0,201,1,180.94,5.203676962393915,0.6931471805599453,1
15296.0,51,6,3672.86,8.208998159442066,1.9459101490553132,0
15297.0,10,3,641.94,6.466051407286527,1.3862943611198906,0
15298.0,2,11,3809.9,8.245620660697524,2.4849066497880004,3
15300.0,64,1,496.44,6.2094749463104435,0.6931471805599453,2
15301.0,51,11,4447.85,8.400400914795991,2.4849066497880004,3
15303.0,290,1,574.02,6.354404822801145,0.6931471805599453,1
15304.0,61,8,694.4000000000001,6.544487219573761,2.1972245773362196,0
15306.0,64,3,1174.35,7.069321254563527,1.3862943611198906,0
15307.0,96,1,205.3,5.329331420077207,0.6931471805599453,2
15308.0,274,1,310.47,5.741303025403381,0.6931471805599453,1
15311.0,1,91,56701.62,10.945575696761157,4.5217885770490405,3
15312.0,75,4,924.85,6.830712234483825,1.6094379124341003,0
15313.0,110,1,52.0,3.970291913552122,0.6931471805599453,2
15314.0,199,1,327.97,5.795966561197395,0.6931471805599453,1
15315.0,64,2,570.5,6.348264483234865,1.0986122886681098,2
15316.0,327,1,165.0,5.111987788356544,0.6931471805599453,1
15318.0,4,1,312.62,5.748182061952885,0.6931471805599453,2
15319.0,284,1,204.5,5.32544603393629,0.6931471805599453,1
15320.0,44,1,267.13,5.591471937527057,0.6931471805599453,2
15321.0,71,3,2748.31,7.919105250086756,1.3862943611198906,0
15322.0,86,1,679.68,6.523092298503236,0.6931471805599453,2
15325.0,104,1,162.29,5.0955277611142185,0.6931471805599453,2
15326.0,334,1,311.71,5.74527624348556,0.6931471805599453,1
15327.0,53,1,208.75,5.345916345347316,0.6931471805599453,2
15329.0,39,3,1049.7,6.957211887694729,1.3862943611198906,0
15330.0,32,2,460.56,6.134612056326467,1.0986122886681098,2
15332.0,366,4,1661.06,7.415813075846797,1.6094379124341003,1
15333.0,208,1,1028.56,6.936886805488385,0.6931471805599453,1
15334.0,157,3,351.67,5.8655327755013085,1.3862943611198906,2
15335.0,54,1,173.97,5.164614530656529,0.6931471805599453,2
15339.0,66,2,574.07,6.354491772518179,1.0986122886681098,2
15341.0,81,1,2020.52,7.611604982675218,0.6931471805599453,0
15342.0,130,1,406.09,6.0090342912180414,0.6931471805599453,2
15343.0,87,1,364.5,5.901266279189834,0.6931471805599453,2
15344.0,1,3,563.94,6.3367195308171205,1.3862943611198906,0
15345.0,46,1,393.54,5.9777205293157225,0.6931471805599453,2
15346.0,333,1,252.42000000000002,5.5350481913707625,0.6931471805599453,1
15347.0,366,1,201.60000000000002,5.311233591814583,0.6931471805599453,1
15348.0,72,1,158.04,5.069155742908264,0.6931471805599453,2
15349.0,158,2,473.81,6.1629147240133015,1.0986122886681098,2
15350.0,373,1,115.65,4.759177998467439,0.6931471805599453,1
15351.0,12,7,1960.1100000000001,7.581265918452825,2.0794415416798357,0
15353.0,255,2,777.02,6.656752230788848,1.0986122886681098,1
15355.0,29,2,277.05,5.627800953633573,1.0986122886681098,2
15356.0,31,10,2766.5,7.925699664582792,2.3978952727983707,3
15358.0,5,22,8347.2,9.029801225744318,3.1354942159291497,3
15360.0,40,1,427.93,6.061293735451147,0.6931471805599453,2
15361.0,362,1,215.4,5.377128546972327,0.6931471805599453,1
15363.0,373,1,326.0,5.7899601708972535,0.6931471805599453,1
15364.0,96,2,675.59,6.517065476456127,1.0986122886681098,2
15365.0,26,7,2314.32,7.74730318590928,2.0794415416798357,0
15366.0,75,2,602.51,6.40276261040859,1.0986122886681098,2
15367.0,57,4,1877.59,7.538276774433291,1.6094379124341003,0
15368.0,21,1,167.70000000000002,5.128121989551922,0.6931471805599453,2
15370.0,41,7,2123.25,7.661174077883651,2.0794415416798357,0
15372.0,137,1,2007.3999999999999,7.605093664160551,0.6931471805599453,0
15373.0,8,12,2415.91,7.79024514376692,2.5649493574615367,3
15374.0,129,1,168.0,5.1298987149230735,0.6931471805599453,2
15376.0,40,3,1233.3600000000001,7.118307896116917,1.3862943611198906,0
15379.0,169,7,3703.29,8.217246886437776,2.0794415416798357,0
15380.0,9,4,1460.16,7.286985919785961,1.6094379124341003,0
15381.0,268,1,282.29999999999995,5.646506406836471,0.6931471805599453,1
15382.0,15,6,5955.71,8.692273594221074,1.9459101490553132,3
15384.0,170,2,642.41,6.46678215711498,1.0986122886681098,1
15385.0,40,1,316.88,5.761673953071979,0.6931471805599453,2
15386.0,186,1,394.14,5.979240132485259,0.6931471805599453,1
15388.0,270,1,140.54,4.952582362647639,0.6931471805599453,1
15392.0,5,4,1535.53,7.337281906274171,1.6094379124341003,0
15393.0,16,2,231.86,5.45043741460887,1.0986122886681098,2
15394.0,10,4,2183.54,7.6891605590501255,1.6094379124341003,0
15395.0,326,1,107.45,4.6862892372728835,0.6931471805599453,1
15396.0,113,1,288.18,5.66704933159998,0.6931471805599453,2
15397.0,290,1,94.0,4.553876891600541,0.6931471805599453,1
15398.0,16,2,1345.53,7.205286191988605,1.0986122886681098,0
15399.0,1,3,815.77,6.705357537478585,1.3862943611198906,0
15400.0,92,5,716.2,6.575354741730978,1.791759469228055,0
15402.0,149,2,626.77,6.4421738573469876,1.0986122886681098,2
15405.0,189,1,349.1,5.85821882796062,0.6931471805599453,1
15406.0,31,2,510.71000000000004,6.237758058320892,1.0986122886681098,2
15407.0,34,4,1056.44,6.963606171722143,1.6094379124341003,0
15408.0,264,1,267.18,5.591658396851496,0.6931471805599453,1
15410.0,84,8,3450.84,8.146662701187065,2.1972245773362196,3
15411.0,26,4,1358.88,7.215151739543018,1.6094379124341003,0
15412.0,171,1,190.53,5.25504445431457,0.6931471805599453,1
15414.0,10,3,774.9000000000001,6.654023645899904,1.3862943611198906,0
15415.0,313,1,572.8100000000001,6.3522983310705525,0.6931471805599453,1
15416.0,65,4,3984.32,8.290372889129587,1.6094379124341003,0
15417.0,85,1,508.8,6.234018491942015,0.6931471805599453,2
15419.0,25,1,135.86,4.918958505524352,0.6931471805599453,2
15421.0,59,4,950.36,6.857892539809733,1.6094379124341003,0
15422.0,323,2,97.7,4.592084946439436,1.0986122886681098,1
15423.0,38,1,43.5,3.7954891891721947,0.6931471805599453,2
15424.0,254,2,383.34,5.951527577504281,1.0986122886681098,1
15426.0,19,5,1447.39,7.278207873697534,1.791759469228055,0
15427.0,33,3,1483.14,7.302590758900265,1.3862943611198906,0
15428.0,15,1,93.78,4.551558416539442,0.6931471805599453,2
15429.0,27,2,397.35,5.987331015826375,1.0986122886681098,2
15432.0,23,1,171.19,5.148598518298095,0.6931471805599453,2
15433.0,214,2,533.3,6.2809574789637255,1.0986122886681098,1
15434.0,8,5,1041.48,6.94935776883665,1.791759469228055,0
15435.0,22,1,149.29,5.012566760946003,0.6931471805599453,2
15436.0,12,3,1122.53,7.024230793538577,1.3862943611198906,0
15437.0,262,1,200.16,5.304100611303764,0.6931471805599453,1
15438.0,131,1,156.57999999999998,5.059933265817542,0.6931471805599453,2
15440.0,55,3,383.68,5.952411819844281,1.3862943611198906,2
15443.0,2,7,3236.91,8.08268333891615,2.0794415416798357,3
15444.0,9,2,1418.26,7.257890888001,1.0986122886681098,0
15445.0,264,1,113.5,4.740574822994295,0.6931471805599453,1
15447.0,331,1,155.17,5.050945157499754,0.6931471805599453,1
15448.0,313,1,494.64,6.2058498567482925,0.6931471805599453,1
15449.0,26,3,974.52,6.882970662159506,1.3862943611198906,0
15450.0,30,1,429.84,6.0657367914825695,0.6931471805599453,2
15452.0,30,3,538.73,6.291069014516638,1.3862943611198906,0
15453.0,2,7,1388.37,7.236605685971544,2.0794415416798357,0
15454.0,362,1,179.1,5.19351225218191,0.6931471805599453,1
15456.0,283,3,447.22,6.105284183307442,1.3862943611198906,1
15457.0,262,1,237.07,5.472564748074418,0.6931471805599453,1
15458.0,25,1,161.64,5.091539169320091,0.6931471805599453,2
15460.0,354,1,216.76,5.383393538903156,0.6931471805599453,1
15462.0,94,3,234.6,5.462135451777431,1.3862943611198906,2
15463.0,29,1,126.14,4.845288841508263,0.6931471805599453,2
15464.0,338,1,1048.85,6.956402575803658,0.6931471805599453,1
15465.0,20,18,4085.22,8.315375616316762,2.9444389791664403,3
15466.0,85,1,334.53,5.815711371192059,0.6931471805599453,2
15467.0,9,3,524.88,6.265073049828404,1.3862943611198906,0
15468.0,51,2,467.51,6.149557446167864,1.0986122886681098,2
15469.0,50,2,538.55,6.290735458809743,1.0986122886681098,2
15471.0,2,1,469.48,6.153753450151701,0.6931471805599453,2
15472.0,113,1,371.56,5.920398098674122,0.6931471805599453,2
15473.0,58,5,853.2,6.750165358407366,1.791759469228055,0
15475.0,77,1,454.10999999999996,6.120539147973894,0.6931471805599453,2
15478.0,40,2,1441.42,7.274077537572236,1.0986122886681098,0
15480.0,116,1,905.5,6.809591030194905,0.6931471805599453,2
15482.0,16,12,8878.16,9.09146223691727,2.5649493574615367,3
15483.0,161,4,233.81,5.458776676484857,1.6094379124341003,2
15484.0,1,4,3594.31,8.187385497313695,1.6094379124341003,0
15485.0,30,3,2371.0,7.771488760117616,1.3862943611198906,0
15488.0,93,1,91.32000000000001,4.52526080275979,0.6931471805599453,2
15489.0,23,3,1134.28,7.034634595526282,1.3862943611198906,0
15491.0,95,6,3100.09,8.039508941575132,1.9459101490553132,0
15492.0,28,2,659.4599999999999,6.492936561946857,1.0986122886681098,2
15493.0,33,5,2001.8,7.60230148045579,1.791759469228055,0
15494.0,21,2,1299.23,7.170296450877509,1.0986122886681098,0
15497.0,18,2,1030.2,6.938478451624977,1.0986122886681098,0
15498.0,3,27,13316.4,9.496826729846124,3.332204510175204,3
15500.0,8,4,1131.56,7.032235836086242,1.6094379124341003,0
15502.0,16,11,5870.68,8.677896072896589,2.4849066497880004,3
15503.0,363,1,147.09,4.997820197049412,0.6931471805599453,1
15504.0,81,1,52.83,3.985830932572866,0.6931471805599453,2
15505.0,53,5,3610.96,8.192005840278435,1.791759469228055,0
15506.0,23,3,979.26,6.88781784259962,1.3862943611198906,0
15507.0,172,1,492.36,6.201239130683238,0.6931471805599453,1
15508.0,189,6,1000.27,6.909024473214282,1.9459101490553132,0
15511.0,12,5,909.23,6.813697314828437,1.791759469228055,0
15512.0,156,2,121.0,4.804021044733257,1.0986122886681098,2
15513.0,33,19,13639.62,9.520807384909881,2.995732273553991,3
15514.0,12,11,2717.7,7.907909103863283,2.4849066497880004,3
15516.0,45,3,62.43,4.149936935645806,1.3862943611198906,2
15517.0,233,1,267.03,5.591098914544516,0.6931471805599453,1
15518.0,64,8,1942.45,7.572220023179759,2.1972245773362196,0
15520.0,2,1,343.5,5.842094090453713,0.6931471805599453,2
15521.0,40,8,2750.2,7.919792459118057,2.1972245773362196,3
15522.0,33,2,398.84,5.991064467086642,1.0986122886681098,2
15523.0,84,1,179.51,5.19578617790037,0.6931471805599453,2
15525.0,2,3,825.92,6.717707955157117,1.3862943611198906,0
15526.0,33,2,148.44,5.006894974480533,1.0986122886681098,2
15527.0,19,8,2429.78,7.795967472483399,2.1972245773362196,3
15528.0,254,1,229.33,5.4395130632148145,0.6931471805599453,1
15529.0,23,11,3995.23,8.293106695669628,2.4849066497880004,3
15530.0,22,4,1502.35,7.315451230241661,1.6094379124341003,0
15531.0,8,2,2007.44,7.605113580313547,1.0986122886681098,0
15532.0,25,4,1580.93,7.366400899561026,1.6094379124341003,0
15533.0,19,3,807.57,6.695267255355902,1.3862943611198906,0
15535.0,173,4,536.4,6.286742696181391,1.6094379124341003,0
15537.0,163,1,110.92,4.717784330357226,0.6931471805599453,1
15539.0,7,1,538.46,6.290568639224737,0.6931471805599453,2
15540.0,11,1,213.3,5.367376902479531,0.6931471805599453,2
15541.0,114,1,85.13000000000001,4.455857782801083,0.6931471805599453,2
15543.0,288,1,127.86,4.858726543710496,0.6931471805599453,1
15544.0,9,9,3546.71,8.174057603899483,2.302585092994046,3
15545.0,54,2,292.71999999999997,5.68262693258341,1.0986122886681098,2
15547.0,7,14,4954.84,8.50832195812781,2.70805020110221,3
15549.0,77,3,1693.26,7.435001346315463,1.3862943611198906,0
15550.0,4,4,575.63,6.357200812987149,1.6094379124341003,0
15551.0,37,1,436.06,6.080070485442007,0.6931471805599453,2
15552.0,217,1,90.12,4.512177319138927,0.6931471805599453,1
15553.0,60,1,437.23,6.082743886707506,0.6931471805599453,2
15554.0,278,1,217.2,5.38541207339897,0.6931471805599453,1
15555.0,12,16,4805.17,8.477655788121927,2.833213344056216,3
15556.0,24,1,279.77,5.637535828837275,0.6931471805599453,2
15557.0,29,1,473.65000000000003,6.162577690327808,0.6931471805599453,2
15561.0,12,4,800.59,6.686597255202886,1.6094379124341003,0
15562.0,352,1,134.55,4.909340575944674,0.6931471805599453,1
15563.0,22,4,1400.44,7.245255558414779,1.6094379124341003,0
15565.0,50,2,173.16,5.159974416926292,1.0986122886681098,2
15567.0,19,1,186.01,5.231162091360629,0.6931471805599453,2
15568.0,3,3,758.29,6.6323837861074395,1.3862943611198906,0
15569.0,132,3,886.11,6.787968988149286,1.3862943611198906,0
15570.0,7,12,4165.52,8.334836434002748,2.5649493574615367,3
15571.0,12,4,650.4300000000001,6.47916994643317,1.6094379124341003,0
15572.0,5,7,2552.86,7.845361219115093,2.0794415416798357,3
15573.0,32,2,607.45,6.410914739782809,1.0986122886681098,2
15574.0,178,4,702.25,6.555712447369967,1.6094379124341003,0
15576.0,38,1,701.63,6.554830437468419,0.6931471805599453,2
15577.0,151,3,258.88,5.5602199860123305,1.3862943611198906,2
15578.0,162,1,127.1,4.852811208902689,0.6931471805599453,1
15579.0,69,2,348.6,5.85678964378138,1.0986122886681098,2
15581.0,156,10,721.63,6.582897334596831,2.3978952727983707,0
15582.0,25,3,682.9100000000001,6.527826330017913,1.3862943611198906,0
15584.0,24,4,725.11,6.58770151849905,1.6094379124341003,0
15585.0,177,1,455.3,6.123150487933357,0.6931471805599453,1
15587.0,50,4,669.6,6.508172834032128,1.6094379124341003,0
15589.0,256,3,478.53000000000003,6.172806457538428,1.3862943611198906,1
15592.0,47,1,388.58,5.965069235748451,0.6931471805599453,2
15593.0,71,1,199.8,5.302309387817574,0.6931471805599453,2
15594.0,16,5,1771.78,7.48030421490088,1.791759469228055,0
15596.0,101,5,1406.59,7.249634301131203,1.791759469228055,0
15597.0,35,1,324.57,5.785577492291319,0.6931471805599453,2
15598.0,53,1,240.68,5.487614537078416,0.6931471805599453,2
15599.0,27,2,761.74,6.636917213055248,1.0986122886681098,0
15601.0,11,14,6776.56,8.821372434155471,2.70805020110221,3
15602.0,8,9,1297.8700000000001,7.16924993468027,2.302585092994046,3
15603.0,79,1,48.480000000000004,3.9015685475242874,0.6931471805599453,2
15604.0,52,1,216.39,5.381692975469088,0.6931471805599453,2
15605.0,36,5,1198.23,7.089434963153261,1.791759469228055,0
15606.0,61,9,2920.16,7.9797360766493295,2.302585092994046,3
15607.0,337,1,104.76,4.6611723761033765,0.6931471805599453,1
15608.0,28,4,1093.68,6.998217362097996,1.6094379124341003,0
15609.0,184,1,298.48,5.702047637362485,0.6931471805599453,1
15610.0,52,1,112.46000000000001,4.731450351898421,0.6931471805599453,2
15611.0,10,13,1376.65,7.228134428020626,2.6390573296152584,3
15612.0,36,2,195.15,5.278879672655561,1.0986122886681098,2
15615.0,10,23,10399.74,9.249632236444302,3.1780538303479458,3
15618.0,33,4,776.851,6.656534989127213,1.6094379124341003,0
15619.0,11,1,336.40000000000003,5.821269170111868,0.6931471805599453,2
15620.0,57,3,1553.18,7.348703354335633,1.3862943611198906,0
15621.0,4,4,1056.15,6.963331886870878,1.6094379124341003,0
15622.0,43,9,3709.56,8.2189380876069,2.302585092994046,3
15623.0,141,1,301.03,5.7105263501895465,0.6931471805599453,2
15624.0,117,4,588.13,6.3786468723710446,1.6094379124341003,0
15625.0,104,4,1534.26,7.336455026785429,1.6094379124341003,0
15626.0,75,2,675.8,6.517375808292013,1.0986122886681098,2
15628.0,5,9,2870.2400000000002,7.962499271193586,2.302585092994046,3
15630.0,45,2,1186.35,7.079479212140812,1.0986122886681098,0
15632.0,16,8,3285.31,8.097520633770152,2.1972245773362196,3
15634.0,17,1,243.55,5.499419786985366,0.6931471805599453,2
15636.0,90,2,724.76,6.587219381659278,1.0986122886681098,2
15637.0,53,1,223.36,5.413251904640136,0.6931471805599453,2
15639.0,134,1,425.32,6.055190237988527,0.6931471805599453,2
15640.0,4,15,11574.06,9.356608062526313,2.772588722239781,3
15641.0,105,4,1887.2,7.543379273298417,1.6094379124341003,0
15643.0,192,3,664.0,6.499787040655854,1.3862943611198906,1
15644.0,166,4,813.0,6.70196036600254,1.6094379124341003,0
15645.0,19,1,612.01,6.418381249016855,0.6931471805599453,2
15646.0,158,3,447.64000000000004,6.106220784406171,1.3862943611198906,2
15648.0,204,2,657.35,6.489736704802353,1.0986122886681098,1
15651.0,37,3,646.3,6.472809865551464,1.3862943611198906,0
15652.0,91,1,337.74,5.825232851462975,0.6931471805599453,2
15653.0,116,1,48.0,3.8918202981106265,0.6931471805599453,2
15654.0,9,2,922.53,6.828203284222655,1.0986122886681098,0
15655.0,243,1,560.67,6.330914488818843,0.6931471805599453,1
15656.0,45,4,748.5,6.619406317542652,1.6094379124341003,0
15657.0,23,1,30.0,3.4339872044851463,0.6931471805599453,2
15658.0,190,5,1024.1000000000001,6.932545447789356,1.791759469228055,0
15659.0,44,1,306.45,5.7283124723994785,0.6931471805599453,2
15660.0,25,9,1600.86,7.378920733047961,2.302585092994046,3
15661.0,317,2,309.8,5.739149618493492,1.0986122886681098,1
15663.0,106,1,138.14,4.935480620495495,0.6931471805599453,2
15664.0,51,1,386.43,5.959535187313809,0.6931471805599453,2
15665.0,168,2,2242.01,7.7155739928250275,1.0986122886681098,0
15667.0,40,1,301.32,5.711486059041233,0.6931471805599453,2
15668.0,218,1,76.32000000000001,4.34795265434013,0.6931471805599453,1
15669.0,40,4,684.34,6.529915065486092,1.6094379124341003,0
15670.0,297,1,173.05,5.159342614257448,0.6931471805599453,1
15671.0,19,7,2147.13,7.672352975212679,2.0794415416798357,0
15673.0,88,4,2881.02,7.966246716160649,1.6094379124341003,0
15674.0,73,4,2111.89,7.6558119575766215,1.6094379124341003,0
15675.0,81,3,323.69,5.782870880975165,1.3862943611198906,2
15676.0,19,3,3435.76,8.142284446073054,1.3862943611198906,0
15677.0,49,1,657.23,6.489554414321968,0.6931471805599453,2
15678.0,53,1,352.7,5.868449096211435,0.6931471805599453,2
15679.0,24,4,781.28,6.6622127327244485,1.6094379124341003,0
15680.0,9,3,1333.68,7.1964468417270915,1.3862943611198906,0
15681.0,25,5,1426.16,7.263441734527154,1.791759469228055,0
15683.0,117,1,193.75,5.271716684750857,0.6931471805599453,2
15687.0,9,9,2993.1,8.004398964555403,2.302585092994046,3
15689.0,120,2,254.1,5.541655625147766,1.0986122886681098,2
15690.0,4,2,239.76,5.48380058667957,1.0986122886681098,2
15691.0,252,1,136.8,4.925803358579558,0.6931471805599453,1
15692.0,28,1,191.04,5.25770368366274,0.6931471805599453,2
15694.0,8,13,4472.14,8.405845901847586,2.6390573296152584,3
15695.0,267,2,409.98,6.018544551511725,1.0986122886681098,1
15696.0,33,8,2736.46,7.914785762145856,2.1972245773362196,3
15699.0,18,1,309.65,5.738666876509702,0.6931471805599453,2
15700.0,172,2,696.68,6.54776054491873,1.0986122886681098,1
15701.0,2,4,1542.14,7.34157458058683,1.6094379124341003,0
15703.0,265,1,211.5,5.358941988364472,0.6931471805599453,1
15704.0,140,4,2293.62,7.738322531443156,1.6094379124341003,0
15705.0,201,1,143.1,4.970507503005476,0.6931471805599453,1
15706.0,64,4,1060.56,6.967494803332995,1.6094379124341003,0
15707.0,35,4,945.58,6.852855489000475,1.6094379124341003,0
15708.0,41,7,3364.2400000000002,8.121254561972354,2.0794415416798357,3
15709.0,284,1,133.25,4.899703733388974,0.6931471805599453,1
15712.0,9,5,1072.3600000000001,6.978549194282216,1.791759469228055,0
15713.0,143,2,356.7,5.879694646264972,1.0986122886681098,2
15714.0,12,2,330.88,5.804773457796085,1.0986122886681098,2
15716.0,146,4,1118.81,7.0209143070410205,1.6094379124341003,0
15717.0,234,1,150.3,5.01926462079431,0.6931471805599453,1
15719.0,33,13,5045.61,8.526472009726604,2.6390573296152584,3
15720.0,24,1,598.73,6.3964795539357615,0.6931471805599453,2
15721.0,12,1,507.08,6.230638915494719,0.6931471805599453,2
15722.0,36,5,1991.5600000000002,7.597175523134448,1.791759469228055,0
15723.0,365,1,203.1,5.318610069815799,0.6931471805599453,1
15724.0,201,2,218.25,5.390212631252292,1.0986122886681098,1
15725.0,15,1,415.25,6.031286041294654,0.6931471805599453,2
15727.0,17,7,4678.96,8.45104484186662,2.0794415416798357,3
15729.0,213,1,85.0,4.454347296253507,0.6931471805599453,1
15730.0,66,3,1120.88,7.022761128491225,1.3862943611198906,0
15732.0,212,2,294.12,5.68738205328842,1.0986122886681098,1
15733.0,283,1,162.3,5.095588999976419,0.6931471805599453,1
15734.0,115,2,716.95,6.576399928740386,1.0986122886681098,2
15737.0,15,8,1205.1200000000001,7.095163874824649,2.1972245773362196,0
15738.0,19,16,4812.42,8.479163129156776,2.833213344056216,3
15739.0,66,1,449.12,6.109514213881797,0.6931471805599453,2
15740.0,49,1,154.88,5.049086480470509,0.6931471805599453,2
15743.0,16,4,784.46,6.666269533420063,1.6094379124341003,0
15744.0,78,1,34.8,3.5779478934066544,0.6931471805599453,2
15745.0,19,4,1094.59,6.999048309928502,1.6094379124341003,0
15746.0,134,1,196.88,5.287660786359508,0.6931471805599453,2
15747.0,13,3,974.04,6.882478495797344,1.3862943611198906,0
15748.0,40,1,149.31,5.012699828145135,0.6931471805599453,2
15750.0,3,8,2465.48,7.810547311984927,2.1972245773362196,3
15752.0,40,7,2637.38,7.877920371424875,2.0794415416798357,3
15753.0,305,1,79.2,4.384523514872469,0.6931471805599453,1
15754.0,51,3,458.57,6.130291269692714,1.3862943611198906,2
15755.0,10,6,2364.25,7.768639003584553,1.9459101490553132,0
15756.0,61,4,532.96,6.280320929787532,1.6094379124341003,0
15757.0,66,2,714.42,6.572869782822179,1.0986122886681098,2
15758.0,25,1,205.25,5.32908902521479,0.6931471805599453,2
15759.0,218,3,253.04,5.537491734934774,1.3862943611198906,1
15762.0,65,2,583.75,6.371184405464288,1.0986122886681098,2
15763.0,32,2,1086.92,6.992022895300703,1.0986122886681098,0
15764.0,88,6,3279.97,8.095894389365505,1.9459101490553132,0
15766.0,64,1,315.06,5.755932068980957,0.6931471805599453,2
15768.0,116,3,371.83,5.921122551676734,1.3862943611198906,2
15769.0,31,13,4369.44,8.382618969519946,2.6390573296152584,3
15773.0,6,1,147.52,5.00071962930888,0.6931471805599453,2
15774.0,69,1,270.8,5.605066501717044,0.6931471805599453,2
15775.0,245,1,104.9,4.662495252607361,0.6931471805599453,1
15776.0,133,1,241.62,5.491496433342773,0.6931471805599453,2
15777.0,241,3,761.51,6.636615623149668,1.3862943611198906,1
15780.0,184,3,475.28000000000003,6.166005916582974,1.3862943611198906,1
15781.0,25,3,345.46,5.847767371850795,1.3862943611198906,2
15782.0,10,3,2614.7400000000002,7.869302319258532,1.3862943611198906,0
15783.0,11,1,246.3,5.510602174527371,0.6931471805599453,2
15785.0,33,5,2328.9700000000003,7.753610670940375,1.791759469228055,0
15786.0,46,3,4932.2,8.503743143691834,1.3862943611198906,0
15787.0,26,3,948.05,6.855461484261003,1.3862943611198906,0
15789.0,358,1,351.3,5.864483085347192,0.6931471805599453,1
15790.0,10,1,220.85,5.402001477824919,0.6931471805599453,2
15791.0,44,2,1612.69,7.386278760989393,1.0986122886681098,0
15793.0,15,3,750.81,6.622483632451564,1.3862943611198906,0
15795.0,150,1,610.01,6.415113325649775,0.6931471805599453,2
15796.0,1,8,2711.56,7.9056481174197435,2.1972245773362196,3
15797.0,319,1,15.0,2.772588722239781,0.6931471805599453,1
15799.0,76,3,884.14,6.785745824587275,1.3862943611198906,0
15800.0,107,2,699.08,6.551194614227576,1.0986122886681098,2
15801.0,46,3,1063.95,6.97068312868461,1.3862943611198906,0
15803.0,51,1,415.82000000000005,6.032654473932845,0.6931471805599453,2
15804.0,1,13,3956.39,8.283339996043539,2.6390573296152584,3
15805.0,23,17,5528.4800000000005,8.617849057545314,2.8903717578961645,3
15806.0,46,3,784.58,6.666422298467717,1.3862943611198906,0
15807.0,50,3,903.9,6.807824440357088,1.3862943611198906,0
15808.0,306,4,3734.9700000000003,8.225762769337907,1.6094379124341003,1
15809.0,36,5,515.77,6.247597901247849,1.791759469228055,0
15810.0,79,4,1391.98,7.239200616174941,1.6094379124341003,0
15811.0,22,6,2218.62,7.705091289043697,1.9459101490553132,0
15812.0,107,5,1089.14,6.994061407342405,1.791759469228055,0
15813.0,208,2,1303.9099999999999,7.173889351861321,1.0986122886681098,1
15814.0,17,4,1945.33,7.573700826991937,1.6094379124341003,0
15815.0,64,5,1846.2,7.521426258040286,1.791759469228055,0
15819.0,49,4,1905.45,7.552998152884997,1.6094379124341003,0
15820.0,320,1,206.98,5.337441921232086,0.6931471805599453,1
15821.0,44,2,570.96,6.349069058864647,1.0986122886681098,2
15822.0,3,2,885.47,6.787247283994098,1.0986122886681098,0
15823.0,372,1,15.0,2.772588722239781,0.6931471805599453,1
15825.0,172,1,282.94,5.648762948235428,0.6931471805599453,1
15826.0,56,3,1654.31,7.411743581448863,1.3862943611198906,0
15827.0,73,14,1836.0900000000001,7.515938076938256,2.70805020110221,3
15829.0,99,2,636.14,6.456989411643809,1.0986122886681098,2
15830.0,38,1,576.0,6.3578422665081,0.6931471805599453,2
15831.0,58,3,801.76,6.688055790070482,1.3862943611198906,0
15832.0,254,1,836.79,6.7307674724187825,0.6931471805599453,1
15834.0,70,4,2233.75,7.711884643967962,1.6094379124341003,0
15835.0,44,4,954.09,6.861805576878038,1.6094379124341003,0
15836.0,50,1,137.37,4.929931256681293,0.6931471805599453,2
15837.0,65,1,391.98,5.97375871998905,0.6931471805599453,2
15838.0,11,18,14240.380000000001,9.563907090382845,2.9444389791664403,3
15839.0,33,3,1048.49,6.9560596108684605,1.3862943611198906,0
15840.0,59,2,355.56,5.876502528638301,1.0986122886681098,2
15841.0,73,4,1224.06,7.110745101371203,1.6094379124341003,0
15843.0,304,1,118.95000000000002,4.787074989285704,0.6931471805599453,1
15844.0,46,1,130.73999999999998,4.880830283212546,0.6931471805599453,2
15845.0,18,8,3711.77,8.219533507739182,2.1972245773362196,3
15847.0,38,2,389.27,5.966838807281578,1.0986122886681098,2
